job_id,job_title,company,company_size,location,experience_level,work_arrangement,salary,required_skills,posting_date,date_posted
JOB_0902,Data Engineer,Big Data Co,Medium (201-1000),"Portland, OR",Lead Level (10+ years),Hybrid,150344.0,"Apache Spark, Python, Hadoop, SQL, AWS, GCP",2025-04-22,04/22/2025
JOB_0903,Data Engineer,Analytics Pro,Small (51-200),"Washington, DC",Mid Level (3-5 years),Hybrid,122029.0,"Airflow, Apache Spark, GCP, MongoDB",2024-09-11,09/11/2024
JOB_0904,Data Scientist,AI Innovations,Startup (1-50),"Miami, FL",Senior Level (6-10 years),Hybrid,171538.0,"SQL, R, Python, Deep Learning, Jupyter, Pandas, Azure",2025-07-22,07/22/2025
JOB_0905,Data Engineer,Intelligence Solutions,Startup (1-50),"Denver, CO",Entry Level (0-2 years),On-site,81959.0,"Python, MongoDB, SQL, Hadoop, ETL, Docker",2025-03-18,03/18/2025
JOB_0906,Data Scientist,Insight Technologies,Startup (1-50),"Denver, CO",Senior Level (6-10 years),Hybrid,127429.0,"Python, Deep Learning, Jupyter",2024-12-01,12/01/2024
JOB_0907,Data Scientist,Data Science Corp,Small (51-200),"austin, tx",Entry Level (0-2 years),On-site,,"Python, R, Machine Learning, GCP, Statistics, SQL, PyTorch",2024-09-19,09/19/2024
JOB_0908,Data Engineer,Analytics Pro,Small (51-200),"San Diego, CA",Lead Level (10+ years),Remote,21584.0,"SQL, Python, AWS, Kafka, Hadoop",2024-11-01,2024-11-01
JOB_0909,Data Scientist,Analytics Partners,Medium (201-1000),"Los Angeles, CA",Entry Level (0-2 years),On-site,123672.0,"Python, Statistics, Deep Learning",2024-12-13,12/13/2024
JOB_0910,Data Analyst,Insight Technologies,Small (51-200),"New York, NY",Senior Level (6-10 years),Remote,109989.0,"SQL, Google Analytics, Seaborn, Power BI, Python, Excel, SPSS",2025-06-12,06/12/2025
JOB_0911,Data Scientist,Analytics Pro,Startup (1-50),"Washington, DC",Entry Level (0-2 years),Remote,70123.0,"Machine Learning, R, Statistics, Python, Deep Learning",2025-02-18,02/18/2025
JOB_0912,Data Engineer,Data Solutions Inc,Medium (201-1000),"Phoenix, AZ",Lead Level (10+ years),Hybrid,136623.0,"Python, MongoDB, GCP, SQL, Azure, Scala",2025-06-25,06/25/2025
JOB_0913,Data Analyst,Data Science Corp,Large (1001+),"New York, NY",Senior Level (6-10 years),Remote,96527.0,"Excel, SQL, SPSS, Tableau, Power BI, Google Analytics",2025-06-21,06/21/2025
JOB_0914,Data Scientist,Analytics Hub,Large (1001+),"Washington, DC",Entry Level (0-2 years),On-site,74874.0,"SQL, Machine Learning, TensorFlow, Python, PyTorch, R, Scikit-learn",2025-03-16,03/16/2025
JOB_0915,Data Scientist,Analytics Hub Inc.,Medium (201-1000),Phoenix AZ,Entry Level 0-2 years,Hybrid,,"Jupyter, Azure, SQL",2024-11-15,11/15/2024
JOB_0916,Data Scientist,Analytics Partners,Small (51-200),"Washington, DC",Mid Level (3-5 years),Hybrid,123581.0,"Python, Deep Learning, SQL, GCP, Statistics",2025-04-26,04/26/2025
JOB_0917,Data Analyst,Cloud Data Systems,Small (51-200),"Denver, CO",Mid Level (3-5 years),Remote,70425.0,"Python, SQL, Power BI, Matplotlib",2024-09-08,09/08/2024
JOB_0918,Data Engineer,Data Driven Co,Small (51-200),"Portland, OR",Senior Level (6-10 years),Remote,148944.0,"SQL, Python, Apache Spark, Hadoop, PostgreSQL",2025-04-06,04/06/2025
JOB_0919,Data Engineer,Data Solutions Inc,Small (51-200),"Atlanta, GA",Mid Level (3-5 years),Hybrid,107660.0,"Git, Python, NoSQL",2025-05-22,05/22/2025
JOB_0920,Data Analyst,Analytics Pro,Medium (201-1000),"Portland, OR",Mid Level (3-5 years),Remote,80631.0,"Python, Seaborn, Excel, Tableau, SQL, DAX",2025-07-16,07/16/2025
JOB_0921,Data Analyst,Information Analytics,Medium (201-1000),"Washington, DC",Senior Level (6-10 years),On-site,78371.0,"Tableau, SQL, R, Excel",2025-01-24,01/24/2025
JOB_0922,Data Analyst,Cloud Data Systems,Startup (1-50),"New York, NY",Lead Level (10+ years),Hybrid,130182.0,"Excel, R, SQL, SPSS, Power BI, Tableau, Python, Looker",2024-12-01,12/01/2024
JOB_0923,Data Scientist,Data Science Corp Inc.,Small (51-200),Denver CO,Senior Level 6-10 years,On-site,,"Machine Learning, Deep Learning, Python",2024-11-11,11/11/2024
JOB_0924,Data Engineer,Smart Analytics,Medium (201-1000),"Atlanta, GA",Entry Level (0-2 years),On-site,102383.0,"Hadoop, SQL, Python, PostgreSQL, Docker, ETL, AWS, Airflow",2024-11-16,11/16/2024
JOB_0925,Data Scientist,AI Innovations,Medium (201-1000),"New York, NY",Mid Level (3-5 years),Remote,181719.0,"Python, Deep Learning, Tableau, Statistics, SQL",2024-11-29,11/29/2024
JOB_0926,Data Analyst,AI Innovations,Startup (1-50),"Chicago, IL",Mid Level (3-5 years),Remote,51375.0,"SQL, Matplotlib, Python",2024-12-21,12/21/2024
JOB_0927,Data Analyst,Analytics First,Small (51-200),"Portland, OR",Entry Level (0-2 years),On-site,52112.0,"Excel, SQL, Power BI, R",2025-03-30,03/30/2025
JOB_0928,Data Analyst,Analytics Pro,Startup (1-50),"Atlanta, GA",Lead Level (10+ years),Remote,92562.0,"Excel, Python, SQL, Seaborn",2024-10-14,10/14/2024
JOB_0929,Data Analyst,Cloud Data Systems,Startup (1-50),"Austin, TX",Lead Level (10+ years),Hybrid,135996.0,"SQL, Python, Excel, DAX",2025-06-05,06/05/2025
JOB_0930,Data Scientist,Data Solutions Inc,Medium (201-1000),"Austin, TX",Mid Level (3-5 years),Remote,134092.0,"Python, Statistics, Deep Learning, Machine Learning, Pandas, TensorFlow, NumPy",2025-04-26,04/26/2025
JOB_0931,Data Scientist,Digital Insights,Large (1001+),"Denver, CO",Entry Level (0-2 years),Hybrid,88675.0,"SQL, Machine Learning, Python, Statistics, Jupyter",2025-04-26,04/26/2025
JOB_0932,Data Engineer,Insight Technologies,Large (1001+),"San Diego, CA",Senior Level (6-10 years),Hybrid,139171.0,"Kafka, SQL, Python, Apache Spark, Linux, Kubernetes",2025-04-19,04/19/2025
JOB_0933,Data Scientist,AI Innovations,Small (51-200),"Phoenix, AZ",Entry Level (0-2 years),Remote,81945.0,"R, NumPy, Deep Learning, Statistics",2025-03-28,03/28/2025
JOB_0934,Data Scientist,Information Systems Inc,Medium (201-1000),"Los Angeles, CA",Mid Level (3-5 years),Hybrid,88013.0,"Pandas, Python, Jupyter, Machine Learning",2024-09-21,09/21/2024
JOB_0935,Data Scientist,Analytics Hub,Medium (201-1000),"Chicago, IL",Entry Level (0-2 years),On-site,84344.0,"Machine Learning, Deep Learning, Python, Jupyter, R, SQL",2025-03-27,03/27/2025
JOB_0936,Data Analyst,Data Science Corp,Startup (1-50),"Austin, TX",Senior Level (6-10 years),Remote,82407.0,"Python, Excel, Power BI, Looker",2025-03-23,03/23/2025
JOB_0937,Data Analyst,Insight Technologies,Startup (1-50),"San Francisco, CA",Senior Level (6-10 years),On-site,20627.0,"Matplotlib, SQL, Excel",2024-12-03,12/03/2024
JOB_0938,Data Scientist,Analytics First,Medium (201-1000),"Austin, TX",Mid Level (3-5 years),On-site,94987.0,"SQL, Jupyter, Python, NumPy, R",2025-07-24,07/24/2025
JOB_0939,Data Analyst,Tech Corp,Medium (201-1000),"Dallas, TX",Senior Level (6-10 years),On-site,91591.0,"R, Matplotlib, SQL, Google Analytics, Python, Statistics",2025-02-02,02/02/2025
JOB_0940,Data Engineer,Insight Technologies,Small (51-200),"New York, NY",Lead Level (10+ years),On-site,254809.0,"GCP, Java, Python, Docker",2024-12-03,12/03/2024
JOB_0941,Data Engineer,Analytics Hub,Medium (201-1000),"Atlanta, GA",Lead Level (10+ years),Remote,184202.0,"SQL, Python, Azure, Kafka",2025-01-16,01/16/2025
JOB_0942,Data Analyst,Analytics Hub,Startup (1-50),"Chicago, IL",Lead Level (10+ years),On-site,137262.0,"R, Statistics, Excel, Tableau, SQL, Python, Matplotlib",2024-10-19,10/19/2024
JOB_0943,Data Engineer,Information Systems Inc,Medium (201-1000),"New York, NY",Lead Level (10+ years),Remote,249884.0,"Docker, Azure, SQL, Python, Apache Spark, AWS",2025-03-11,03/11/2025
JOB_0944,Data Engineer,Analytics First,Startup (1-50),"San Diego, CA",Senior Level (6-10 years),Hybrid,124144.0,"Python, AWS, NoSQL, Azure",2024-08-25,08/25/2024
JOB_0945,Data Engineer,Data Science Corp,Small (51-200),"Washington, DC",Lead Level (10+ years),On-site,191450.0,"SQL, Airflow, Apache Spark, Kafka, Python, GCP, Redis",2024-09-10,09/10/2024
JOB_0946,Data Analyst,Data Driven Co,Startup (1-50),"Washington, DC",Lead Level (10+ years),Remote,,"Tableau, SQL, Power BI, Python, PowerQuery, DAX, Matplotlib, Excel",2024-10-01,10/01/2024
JOB_0947,Data Scientist,Digital Insights,Small (51-200),"Denver, CO",Entry Level (0-2 years),Remote,69493.0,"SQL, Python, PyTorch, TensorFlow, Pandas",2025-02-22,02/22/2025
JOB_0948,Data Engineer,Data Solutions Inc,Medium (201-1000),"San Francisco, CA",Lead Level (10+ years),Hybrid,209230.0,"Docker, Airflow, SQL, Python",2024-08-14,08/14/2024
JOB_0949,Data Scientist,Smart Analytics,Large (1001+),"Seattle, WA",Entry Level (0-2 years),On-site,94263.0,"SQL, Deep Learning, R, TensorFlow, Python, Machine Learning",2024-09-13,09/13/2024
JOB_0950,Data Engineer,Digital Insights,Medium (201-1000),"Los Angeles, CA",Lead Level (10+ years),Hybrid,234748.0,"Kubernetes, PostgreSQL, Python, Java, Apache Spark, Docker, SQL",2024-11-20,11/20/2024
JOB_0951,Data Analyst,Analytics Hub,Startup (1-50),"New York, NY",Mid Level (3-5 years),On-site,96962.0,"PowerQuery, Excel, Tableau, SQL",2025-06-14,06/14/2025
JOB_0952,Data Analyst,Analytics Hub,Startup (1-50),"Denver, CO",Lead Level (10+ years),Hybrid,122355.0,"Excel, SQL, PowerQuery, Tableau, R",2024-09-24,09/24/2024
JOB_0953,Data Analyst,Data Science Corp,Small (51-200),"San Diego, CA",Senior Level (6-10 years),On-site,105483.0,"Excel, Statistics, Looker, Git",2024-12-14,12/14/2024
JOB_0954,Data Analyst,Analytics Partners,Startup (1-50),"Miami, FL",Mid Level (3-5 years),On-site,65708.0,"SQL, Power BI, Python",2025-08-01,08/01/2025
JOB_0955,Data Analyst,Analytics Pro,Small (51-200),"Miami, FL",Senior Level (6-10 years),On-site,72944.0,"Git, Excel, PowerQuery, Statistics, Python, R, SPSS",2025-03-07,03/07/2025
JOB_0956,Data Analyst,Intelligence Solutions,Large (1001+),"San Francisco, CA",Senior Level (6-10 years),Remote,,"SQL, Excel, Tableau, Python",2024-12-16,2024-12-16
JOB_0957,Data Analyst,Data Science Corp,Medium (201-1000),"Portland, OR",Lead Level (10+ years),Hybrid,,"Excel, SQL, Matplotlib, Statistics",2025-03-01,03/01/2025
JOB_0958,Data Scientist,Analytics First,Large (1001+),"San Diego, CA",Mid Level (3-5 years),On-site,80819.0,"R, Statistics, Python",2025-04-02,04/02/2025
JOB_0959,Data Scientist,Data Experts Ltd,Medium (201-1000),"Denver, CO",Mid Level (3-5 years),Remote,149559.0,"Python, Pandas, PyTorch",2024-11-04,11/04/2024
JOB_0960,Data Engineer,Digital Insights,Startup (1-50),"Atlanta, GA",Lead Level (10+ years),Hybrid,163815.0,"Docker, Airflow, Apache Spark, Python, Kafka, AWS, Hadoop, SQL",2024-08-14,08/14/2024
JOB_0961,Data Analyst,DataFlow Systems,Small (51-200),"Chicago, IL",Entry Level (0-2 years),On-site,67410.0,"Power BI, Git, Excel",2025-07-31,07/31/2025
JOB_0962,Data Engineer,Data Science Corp,Medium (201-1000),"Portland, OR",Entry Level (0-2 years),On-site,,"Hadoop, NoSQL, Kubernetes, Linux, Python, Redis, Airflow",2024-09-04,09/04/2024
JOB_0963,Data Analyst,Information Systems Inc,Small (51-200),"chicago, il",Mid Level (3-5 years),Remote,,"Python, SQL, Pandas",2024-09-24,2024-09-24
JOB_0964,Data Analyst,Analytics Pro,Small (51-200),"Dallas, TX",Mid Level (3-5 years),Remote,,"Excel, Seaborn, SQL, DAX",2025-07-15,07/15/2025
JOB_0965,Data Scientist,Analytics First,Small (51-200),"Dallas, TX",Senior Level (6-10 years),Hybrid,142781.0,"Statistics, Azure, Deep Learning, R, Python, Power BI, Jupyter",2024-11-23,11/23/2024
JOB_0966,Data Analyst,Information Systems Inc,Medium (201-1000),"Chicago, IL",Entry Level (0-2 years),Remote,61430.0,"Excel, SQL, R, Statistics, Python, Google Analytics",2024-08-16,08/16/2024
JOB_0967,Data Scientist,Analytics Pro,Medium (201-1000),"Denver, CO",Mid Level (3-5 years),Hybrid,23580.0,"R, Python, Machine Learning, GCP, Statistics",2025-06-24,06/24/2025
JOB_0968,Data Engineer,Big Data Co,Small (51-200),"Phoenix, AZ",Lead Level (10+ years),On-site,170513.0,"Apache Spark, Scala, Hadoop, Redis, Python, Kubernetes, PostgreSQL",2024-09-26,09/26/2024
JOB_0969,Data Scientist,Analytics First,Small (51-200),"Portland, OR",Mid Level (3-5 years),Hybrid,20289.0,"Python, Machine Learning, AWS, SQL, R",2025-07-27,07/27/2025
JOB_0970,Data Scientist,Data Science Corp,Small (51-200),"Washington, DC",Lead Level (10+ years),Hybrid,126684.0,"Pandas, Python, Statistics, Docker, Deep Learning, R, NumPy, Machine Learning",2025-06-05,06/05/2025
JOB_0971,Data Analyst,Data Driven Co,Small (51-200),"Miami, FL",Entry Level (0-2 years),Hybrid,22253.0,"R, SQL, Statistics, Excel",2025-03-16,03/16/2025
JOB_0972,Data Analyst,Smart Analytics,Large (1001+),"Boston, MA",Mid Level (3-5 years),Remote,73100.0,"SQL, Power BI, R",2025-07-03,07/03/2025
JOB_0973,Data Scientist,Smart Analytics,Medium (201-1000),"Denver, CO",Senior Level (6-10 years),On-site,159271.0,"PyTorch, Python, Git",2025-07-04,07/04/2025
JOB_0974,Data Engineer,Tech Corp,Small (51-200),"Dallas, TX",Senior Level (6-10 years),Hybrid,135752.0,"Python, Kafka, SQL, Docker, GCP",2025-01-25,01/25/2025
JOB_0975,Data Analyst,Cloud Data Systems,Large (1001+),"Miami, FL",Mid Level (3-5 years),Hybrid,78990.0,"SQL, Excel, Power BI, Statistics",2025-01-20,01/20/2025
JOB_0976,Data Analyst,AI Innovations,Startup (1-50),"Denver, CO",Entry Level (0-2 years),Hybrid,277677.0,"SQL, Excel, Tableau, Git",2024-10-20,10/20/2024
JOB_0977,Data Engineer,Cloud Data Systems,Startup (1-50),"Phoenix, AZ",Mid Level (3-5 years),On-site,90758.0,"Hadoop, Apache Spark, Python, NoSQL, Linux",2025-04-05,04/05/2025
JOB_0978,Data Analyst,Data Driven Co,Medium (201-1000),"Seattle, WA",Mid Level (3-5 years),Hybrid,73199.0,"Excel, DAX, SQL, R, Tableau, Git, Python, Looker",2025-03-26,03/26/2025
JOB_0979,Data Scientist,Data Science Corp,Large (1001+),"San Francisco, CA",Senior Level (6-10 years),Remote,229107.0,"Python, Power BI, R, Machine Learning, NumPy, AWS",2025-04-07,04/07/2025
JOB_0980,Data Scientist,Data Experts Ltd,Startup (1-50),"Phoenix, AZ",Mid Level (3-5 years),On-site,109351.0,"Python, R, Statistics",2025-03-15,03/15/2025
JOB_0981,Data Scientist,Business Intelligence Ltd,Large (1001+),"San Diego, CA",Mid Level (3-5 years),On-site,107122.0,"Machine Learning, Python, Azure, Docker, SQL, R",2025-01-12,01/12/2025
JOB_0982,Data Scientist,Smart Analytics Inc.,Large (1001+),San Francisco CA,Senior Level 6-10 years,Remote,,"R, TensorFlow, Machine Learning, Jupyter",2024-10-27,10/27/2024
JOB_0983,Data Engineer,Data Experts Ltd,Large (1001+),"San Diego, CA",Senior Level (6-10 years),On-site,152908.0,"SQL, Hadoop, Python, NoSQL, Docker, AWS, GCP, Airflow",2025-02-27,02/27/2025
JOB_0984,Data Engineer,Intelligence Solutions,Startup (1-50),"Washington, DC",Entry Level (0-2 years),Remote,81040.0,"Hadoop, Apache Spark, Python, GCP, Kafka, Kubernetes, SQL",2025-02-22,02/22/2025
JOB_0985,Data Scientist,Insight Technologies,Large (1001+),"Boston, MA",Senior Level (6-10 years),Hybrid,26313.0,"R, TensorFlow, Scikit-learn, Machine Learning, SQL",2025-07-27,07/27/2025
JOB_0986,Data Analyst,Cloud Data Systems,Large (1001+),"San Diego, CA",Mid Level (3-5 years),Remote,51851.0,"SQL, Tableau, Excel, SPSS, Python, R, Power BI, DAX",2025-02-10,02/10/2025
JOB_0987,Data Scientist,Smart Analytics Inc.,Medium (201-1000),Boston MA,Lead Level 10+ years,Remote,,"Azure, Git, SQL, Deep Learning, R, Python, PyTorch",2025-06-13,06/13/2025
JOB_0988,Data Analyst,Data Science Corp,Startup (1-50),"Portland, OR",Lead Level (10+ years),Hybrid,90867.0,"Git, SQL, Matplotlib, Excel, Tableau, Python",2024-11-13,11/13/2024
JOB_0989,Data Analyst,Analytics Partners,Medium (201-1000),"Boston, MA",Lead Level (10+ years),Hybrid,103648.0,"Pandas, Excel, Python, Seaborn, Power BI, SQL, Git, Matplotlib",2025-03-07,03/07/2025
JOB_0990,Data Scientist,Smart Analytics,Medium (201-1000),"Phoenix, AZ",Senior Level (6-10 years),Hybrid,143162.0,"Python, Pandas, Power BI, Scikit-learn, R, Machine Learning, Azure, Deep Learning",2024-11-24,2024-11-24
JOB_0991,Data Analyst,Tech Corp,Startup (1-50),"Seattle, WA",Lead Level (10+ years),Remote,164807.0,"SQL, Power BI, R, Pandas, Matplotlib, Excel",2025-07-31,07/31/2025
JOB_0992,Data Scientist,Digital Insights,Medium (201-1000),"Los Angeles, CA",Mid Level (3-5 years),Remote,102954.0,"Azure, Python, Jupyter, Pandas",2025-08-04,08/04/2025
JOB_0993,Data Scientist,Analytics Partners,Small (51-200),"San Francisco, CA",Lead Level (10+ years),Remote,193501.0,"Pandas, Scikit-learn, Statistics",2024-11-19,11/19/2024
JOB_0994,Data Scientist,Analytics Hub,Startup (1-50),"Miami, FL",Lead Level (10+ years),Hybrid,216342.0,"Python, Machine Learning, PyTorch",2024-11-02,11/02/2024
JOB_0995,Data Scientist,Analytics Partners,Small (51-200),"Austin, TX",Entry Level (0-2 years),On-site,105842.0,"Machine Learning, R, Statistics, Docker, Python, Jupyter, Tableau, Deep Learning",2025-04-14,04/14/2025
JOB_0996,Data Engineer,Analytics Partners,Startup (1-50),"Phoenix, AZ",Entry Level (0-2 years),Remote,64475.0,"Python, Kafka, PostgreSQL, Hadoop, Airflow, GCP, SQL",2024-11-25,11/25/2024
JOB_0997,Data Scientist,Data Experts Ltd,Large (1001+),"Phoenix, AZ",Senior Level (6-10 years),On-site,135112.0,"Git, R, Python, Machine Learning, Statistics, Deep Learning",2025-06-14,06/14/2025
JOB_0998,Data Scientist,Information Systems Inc,Large (1001+),"Austin, TX",Mid Level (3-5 years),On-site,116665.0,"R, Git, Tableau",2025-06-17,06/17/2025
JOB_0999,Data Analyst,Data Science Corp,Small (51-200),"New York, NY",Lead Level (10+ years),Remote,169550.0,"SQL, PowerQuery, Python",2025-06-13,06/13/2025
JOB_1000,Data Scientist,Information Systems Inc,Large (1001+),"Dallas, TX",Mid Level (3-5 years),Hybrid,132285.0,"AWS, PyTorch, TensorFlow, Python, Deep Learning, SQL, Jupyter, Machine Learning",2025-07-26,07/26/2025
JOB_1001,Data Analyst,Tech Corp,Startup (1-50),"Boston, MA",Lead Level (10+ years),Hybrid,150059.0,"SQL, Matplotlib, R, Excel, Pandas, Statistics",2024-12-14,12/14/2024
JOB_1002,Data Analyst,Information Systems Inc,Small (51-200),"chicago, il",Mid Level (3-5 years),Remote,,"Python, SQL, Pandas",2024-09-24,2024-09-24
JOB_1003,Data Engineer,Tech Corp,Startup (1-50),"Boston, MA",Lead Level (10+ years),On-site,237128.0,"ETL, SQL, GCP, Python, Kafka, Apache Spark",2025-03-02,03/02/2025
JOB_1004,Data Scientist,Analytics First,Medium (201-1000),"Austin, TX",Mid Level (3-5 years),On-site,94987.0,"SQL, Jupyter, Python, NumPy, R",2025-07-24,07/24/2025
JOB_1005,Data Scientist,Information Systems Inc,Small (51-200),"Dallas, TX",Lead Level (10+ years),On-site,130024.0,"R, Python, Scikit-learn, Pandas, Machine Learning, GCP",2025-04-17,04/17/2025
JOB_1006,Data Scientist,Analytics Partners,Startup (1-50),"Washington, DC",Senior Level (6-10 years),Remote,184176.0,"PyTorch, Jupyter, Python",2024-09-19,09/19/2024
JOB_1007,Data Engineer,AI Innovations,Startup (1-50),"Atlanta, GA",Mid Level (3-5 years),Remote,121220.0,"Kafka, Kubernetes, Azure, ETL, SQL, Python, Airflow, Docker",2025-05-28,05/28/2025
JOB_1008,Data Analyst,Information Analytics,Startup (1-50),"Austin, TX",Lead Level (10+ years),Hybrid,109943.0,"Pandas, DAX, PowerQuery, Matplotlib, Git, SQL",2024-10-03,2024-10-03
JOB_1009,Data Scientist,Digital Insights Inc.,Medium (201-1000),San Diego CA,Lead Level 10+ years,Hybrid,,"Deep Learning, SQL, Statistics, Python, Machine Learning, Azure, Pandas, AWS",2025-04-03,04/03/2025
JOB_1010,Data Scientist,Insight Technologies,Large (1001+),"Chicago, IL",Lead Level (10+ years),Remote,153724.0,"Python, Docker, SQL",2024-12-24,12/24/2024
JOB_1011,Data Scientist,Analytics First,Medium (201-1000),"Denver, CO",Senior Level (6-10 years),On-site,108117.0,"Python, PyTorch, R, Machine Learning, SQL, Jupyter, Power BI",2025-05-16,05/16/2025
JOB_1012,Data Analyst,AI Innovations,Medium (201-1000),"San Francisco, CA",Senior Level (6-10 years),Remote,151681.0,"Tableau, SPSS, Excel, SQL, PowerQuery, Google Analytics, Python, Power BI",2025-03-08,03/08/2025
JOB_1013,Data Analyst,Analytics First,Small (51-200),"Phoenix, AZ",Senior Level (6-10 years),Remote,113957.0,"Excel, Python, Seaborn",2024-11-11,11/11/2024
JOB_1014,Data Scientist,Intelligence Solutions,Small (51-200),"San Diego, CA",Mid Level (3-5 years),Hybrid,105400.0,"GCP, Statistics, Python, Deep Learning, R, PyTorch, Git, AWS",2025-05-03,05/03/2025
JOB_1015,Data Analyst,Cloud Data Systems,Medium (201-1000),"Chicago, IL",Senior Level (6-10 years),Remote,111400.0,"PowerQuery, Python, SQL",2025-01-10,01/10/2025
JOB_1016,Data Analyst,Analytics Partners,Startup (1-50),"Phoenix, AZ",Lead Level (10+ years),Hybrid,110309.0,"SQL, Tableau, Python, R, Excel",2024-11-19,11/19/2024
